idx,text,main_heading,heading,topic,paper_idx,BIO,BIO_1,BIO_2,offset1,pro1,offset2,pro2,offset3,pro3,mask,bi_labels,labels
25,"At each recurrent step , information exchange is conducted between consecutive words in the sentence , and between the sentence - level state and each word .",Introduction,Introduction,named-entity-recognition,5,"['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-n', 'I-n', 'O', 'B-p', 'I-p', 'B-n', 'I-n', 'I-n', 'I-n', 'I-n', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'B-b', 'I-b', 'O', 'B-p', 'I-p', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'I-ob', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",15,0.7142857142857143,24,0.11483253588516747,15,0.7142857142857143,1,1,model
26,"In particular , each word receives information from its predecessor and successor simultaneously .",Introduction,Introduction,named-entity-recognition,5,"['O', 'O', 'O', 'B', 'I', 'B', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'O']","['O', 'O', 'O', 'B-n', 'I-n', 'B-p', 'B-n', 'B-p', 'O', 'B-n', 'I-n', 'I-n', 'I-n', 'O']","['O', 'O', 'O', 'B-b', 'I-b', 'B-p', 'B-b', 'B-p', 'O', 'B-ob', 'I-ob', 'I-ob', 'I-ob', 'O']",16,0.7619047619047619,25,0.11961722488038277,16,0.7619047619047619,1,1,model
27,"From an initial state without information exchange , each word - level state can obtain 3 - gram , 5 - gram and 7 - gram information after 1 , 2 and 3 recurrent steps , respectively .",Introduction,Introduction,named-entity-recognition,5,,,,17,0.8095238095238095,26,0.12440191387559808,17,0.8095238095238095,1,0,
28,"Being connected with every word , the sentence - level state vector serves to exchange non-local information with each word .",Introduction,Introduction,named-entity-recognition,5,,,,18,0.8571428571428571,27,0.1291866028708134,18,0.8571428571428571,1,0,
29,"In addition , it can also be used as a global sentence - level representation for classification tasks .",Introduction,Introduction,named-entity-recognition,5,,,,19,0.9047619047619048,28,0.1339712918660287,19,0.9047619047619048,1,0,
30,"Results on both classification and sequence labelling show that S - LSTM gives better accuracies compared to BiLSTM using the same number of parameters , while being faster .",Introduction,Introduction,named-entity-recognition,5,,,,20,0.9523809523809523,29,0.13875598086124402,20,0.9523809523809523,1,0,
31,"We release our code and models at https://github.com/ leuchine /S - LSTM , which include all baselines and the final model .",Introduction,Introduction,named-entity-recognition,5,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",21,1.0,30,0.14354066985645933,21,1.0,1,1,code
32,Related Work,,,named-entity-recognition,5,,,,0,0.0,31,0.14832535885167464,0,0.0,1,0,
33,LSTM showed its early potentials in NLP when a neural machine translation system that leverages LSTM source encoding gave highly competitive results compared to the best SMT models .,Related Work,Related Work,named-entity-recognition,5,,,,1,0.047619047619047616,32,0.15311004784688995,1,0.047619047619047616,0,0,
34,"LSTM encoders have since been explored for other tasks , including syntactic parsing , text classification and machine reading .",Related Work,Related Work,named-entity-recognition,5,,,,2,0.09523809523809523,33,0.15789473684210525,2,0.09523809523809523,0,0,
35,Bidirectional extensions have become a standard configuration for achieving state - of - the - art accuracies among various tasks .,Related Work,Related Work,named-entity-recognition,5,,,,3,0.14285714285714285,34,0.16267942583732056,3,0.14285714285714285,0,0,
36,"S- LSTMs are similar to BiLSTMs in their recurrent bi-directional message flow between words , but different in the design of state transition .",Related Work,Related Work,named-entity-recognition,5,,,,4,0.19047619047619047,35,0.1674641148325359,4,0.19047619047619047,0,0,
37,"CNNs ) also allow better parallelisation compared to LSTMs for sentence encoding , thanks to parallelism among convolution filters .",Related Work,Related Work,named-entity-recognition,5,,,,5,0.23809523809523808,36,0.1722488038277512,5,0.23809523809523808,0,0,
38,"On the other hand , convolution features embody only fix - sized local ngram information , whereas sentence - level feature aggregation via pooling can lead to loss of information .",Related Work,Related Work,named-entity-recognition,5,,,,6,0.2857142857142857,37,0.17703349282296652,6,0.2857142857142857,0,0,
39,"In contrast , S - LSTM uses a global sentence - level node to assemble and back - distribute local information in the recurrent state transition process , suffering less information loss compared to pooling .",Related Work,Related Work,named-entity-recognition,5,,,,7,0.3333333333333333,38,0.18181818181818182,7,0.3333333333333333,0,0,
40,"Attention has recently been explored as a standalone method for sentence encoding , giving competitive results compared to Bi - LSTM encoders for neural machine translation .",Related Work,Related Work,named-entity-recognition,5,,,,8,0.38095238095238093,39,0.18660287081339713,8,0.38095238095238093,0,0,
41,"The attention mechanism allows parallelisation , and can play a similar role to the sentence - level state in S - LSTMs , which uses neural gates to integrate word - level information compared to hierarchical attention .",Related Work,Related Work,named-entity-recognition,5,,,,9,0.42857142857142855,40,0.19138755980861244,9,0.42857142857142855,0,0,
42,S - LSTM further allows local communication between neighbouring words .,Related Work,Related Work,named-entity-recognition,5,,,,10,0.47619047619047616,41,0.19617224880382775,10,0.47619047619047616,0,0,
43,Hierarchical stacking of CNN layers allows better interaction between non-local components in a sentence via incremental levels of abstraction .,Related Work,Related Work,named-entity-recognition,5,,,,11,0.5238095238095238,42,0.20095693779904306,11,0.5238095238095238,0,0,
44,"S - LSTM is similar to hierarchical attention and stacked CNN in this respect , incrementally refining sentence representations .",Related Work,Related Work,named-entity-recognition,5,,,,12,0.5714285714285714,43,0.20574162679425836,12,0.5714285714285714,0,0,
45,"However , S - LSTM models hierarchical encoding of sentence structure as a recurrent state transition process .",Related Work,Related Work,named-entity-recognition,5,,,,13,0.6190476190476191,44,0.21052631578947367,13,0.6190476190476191,0,0,
46,"In nature , our work belongs to the family of LSTM sentence representations .",Related Work,Related Work,named-entity-recognition,5,,,,14,0.6666666666666666,45,0.215311004784689,14,0.6666666666666666,0,0,
47,S - LSTM is inspired by message passing over graphs ) .,Related Work,Related Work,named-entity-recognition,5,,,,15,0.7142857142857143,46,0.22009569377990432,15,0.7142857142857143,0,0,
48,Graph - structure neural models have been used for computer program verification and image object detection .,Related Work,Related Work,named-entity-recognition,5,,,,16,0.7619047619047619,47,0.22488038277511962,16,0.7619047619047619,0,0,
49,The closest previous work in NLP includes the use of convolutional neural networks and DAG LSTMs for modelling syntactic structures .,Related Work,Related Work,named-entity-recognition,5,,,,17,0.8095238095238095,48,0.22966507177033493,17,0.8095238095238095,0,0,
50,"Compared to our work , their motivations and network structures are highly different .",Related Work,Related Work,named-entity-recognition,5,,,,18,0.8571428571428571,49,0.23444976076555024,18,0.8571428571428571,0,0,
51,"In particular , the DAG LSTM of is a natural extension of tree LSTM , and is sequential rather than parallel in nature .",Related Work,Related Work,named-entity-recognition,5,,,,19,0.9047619047619048,50,0.23923444976076555,19,0.9047619047619048,0,0,
52,"To our knowledge , we are the first to investigate a graph RNN for encoding sentences , proposing parallel graph states for integrating word - level and sentence - level information .",Related Work,Related Work,named-entity-recognition,5,,,,20,0.9523809523809523,51,0.24401913875598086,20,0.9523809523809523,0,0,
53,"In this perspective , our contribution is similar to that of and in introducing a neural representation to the NLP literature .",Related Work,Related Work,named-entity-recognition,5,,,,21,1.0,52,0.24880382775119617,21,1.0,0,0,
54,Model,,,named-entity-recognition,5,,,,0,0.0,53,0.2535885167464115,0,0.0,1,0,
55,Time 4 ) generally results in faster plateauing .,Model,Model,named-entity-recognition,5,,,,1,0.058823529411764705,54,0.2583732057416268,1,0.058823529411764705,1,0,
56,"This can be be explained by the intuition that information exchange between distant nodes can be achieved using more recurrent steps under a smaller window size , as can be achieved using fewer steps under a larger window size .",Model,Model,named-entity-recognition,5,,,,2,0.11764705882352941,55,0.2631578947368421,2,0.11764705882352941,1,0,
57,"Considering efficiency , we choose a window size of 1 for the remaining experiments , setting the number of recurrent steps to 9 according to .",Model,Model,named-entity-recognition,5,,,,3,0.17647058823529413,56,0.2679425837320574,3,0.17647058823529413,1,0,
58,"S- LSTM vs BiLSTM : As shown in , BiLSTM gives significantly better accuracies compared to uni-directional LSTM 2 , with the training time per epoch growing from 67 seconds to 106 seconds .",Model,Model,named-entity-recognition,5,,,,4,0.23529411764705882,57,0.2727272727272727,4,0.23529411764705882,1,0,
59,"Stacking 2 layers of BiLSTM gives further improvements to development results , with a larger time of 207 seconds .",Model,Model,named-entity-recognition,5,,,,5,0.29411764705882354,58,0.27751196172248804,5,0.29411764705882354,1,0,
60,3 layers of stacked BiLSTM does not further improve the results .,Model,Model,named-entity-recognition,5,,,,6,0.35294117647058826,59,0.2822966507177033,6,0.35294117647058826,1,0,
61,"In contrast , S - LSTM gives a development result of 82 . 64 % , which is significantly better compared to 2 - layer stacked BiLSTM , with a smaller number of model parameters and a shorter time of 65 seconds .",Model,Model,named-entity-recognition,5,,,,7,0.4117647058823529,60,0.28708133971291866,7,0.4117647058823529,1,0,
62,"We additionally make comparisons with stacked CNNs and hierarchical attention , shown in ( the CNN and Transformer rows ) , where N indicates the number of attention layers .",Model,Model,named-entity-recognition,5,,,,8,0.47058823529411764,61,0.291866028708134,8,0.47058823529411764,1,0,
63,"CNN is the most efficient among all models compared , with the smallest model size .",Model,Model,named-entity-recognition,5,,,,9,0.5294117647058824,62,0.2966507177033493,9,0.5294117647058824,1,0,
64,"On the other hand , a 3 - layer stacked CNN gives an accuracy of 81 . 46 % , which is also the lowest compared with BiLSTM , hierarchical attention and S - LSTM .",Model,Model,named-entity-recognition,5,,,,10,0.5882352941176471,63,0.3014354066985646,10,0.5882352941176471,1,0,
65,The best performance of hierarchical attention is between single - layer and two - layer BiLSTMs in terms of both accuracy and efficiency .,Model,Model,named-entity-recognition,5,,,,11,0.6470588235294118,64,0.3062200956937799,11,0.6470588235294118,1,0,
66,S - LSTM gives significantly better accuracies compared with both CNN and hierarchical attention .,Model,Model,named-entity-recognition,5,,,,12,0.7058823529411765,65,0.31100478468899523,12,0.7058823529411765,1,0,
67,Influence of external attention mechanism .,Model,Model,named-entity-recognition,5,,,,13,0.7647058823529411,66,0.3157894736842105,13,0.7647058823529411,1,0,
68,additionally shows the results of BiLSTM and S - LSTM when external attention is used as described in Section 3.3 .,Model,Model,named-entity-recognition,5,,,,14,0.8235294117647058,67,0.32057416267942584,14,0.8235294117647058,1,0,
69,"Attention leads to improved accuracies for both BiLSTM and S - LSTM in classification , with S - LSTM still outperforming BiLSTM significantly .",Model,Model,named-entity-recognition,5,,,,15,0.8823529411764706,68,0.3253588516746411,15,0.8823529411764706,1,0,
70,"The result suggests that external techniques such as attention can play orthogonal roles compared with internal recurrent structures , therefore benefiting both BiLSTMs and S - LSTMs .",Model,Model,named-entity-recognition,5,,,,16,0.9411764705882353,69,0.33014354066985646,16,0.9411764705882353,1,0,
71,Similar observations are found using external CRF layers for sequence labelling .,Model,Model,named-entity-recognition,5,,,,17,1.0,70,0.3349282296650718,17,1.0,1,0,
72,Baseline BiLSTM,,,named-entity-recognition,5,,,,0,0.0,71,0.3397129186602871,0,0.0,1,0,
73,"The baseline BiLSTM model consists of two LSTM components , which process the input in the forward left - to - right and the backward rightto - left directions , respectively .",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,1,0.0136986301369863,72,0.3444976076555024,1,0.017241379310344827,1,0,
74,"In each direction , the reading of input words is modelled as a recurrent process with a single hidden state .",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,2,0.0273972602739726,73,0.3492822966507177,2,0.034482758620689655,1,0,
75,"Given an initial value , the state changes its value recurrently , each time consuming an incoming word .",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,3,0.0410958904109589,74,0.35406698564593303,3,0.05172413793103448,1,0,
76,Take the forward LSTM component for example .,Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,4,0.0547945205479452,75,0.3588516746411483,4,0.06896551724137931,1,0,
77,"Denoting the initial state as ? ? h 0 , which is a model parameter , the recurrent state transition step for calculating ? ? h 1 , . . . , ? ? h n+1 is defined as follows :",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,5,0.0684931506849315,76,0.36363636363636365,5,0.08620689655172414,1,0,
78,"where x t denotes the word representation of wt ; it , o t , ft and u t represent the values of an input gate , an output gate , a forget gate and an actual input at time step t , respectively , which controls the information flow fora recurrent cell ? ?",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,6,0.0821917808219178,77,0.3684210526315789,6,0.10344827586206896,1,0,
79,ct and the state vector,Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,7,0.0958904109589041,78,0.37320574162679426,7,0.1206896551724138,1,0,
80,The backward LSTM component follows the same recurrent state transition process as described in Eq 1 .,Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,8,0.1095890410958904,79,0.37799043062200954,8,0.13793103448275862,1,0,
81,"Starting from an initial state h n + 1 , which is a model parameter , it reads the input x n ,",Baseline BiLSTM,Baseline BiLSTM,named-entity-recognition,5,,,,9,0.1232876712328767,80,0.3827751196172249,9,0.15517241379310345,1,0,
